grid_point_id,name,point_type,x_coordinate,y_coordinate,create_time
848,旅游景点15,旅游,11049.27,14639.95,2020/4/6 14:21
849,图书馆15,文化,14296.17,11764.95,2020/9/6 15:08
850,博物馆15,文化,13439.82,10036.5,2021/7/15 9:40
851,美术馆15,文化,15631.97,15182.68,2020/1/24 21:27
852,展览馆15,文化,14927.67,10086.37,2021/1/3 22:57
853,文化馆15,文化,9107.02,14513.41,2021/3/31 9:14
854,社区活动中心15,娱乐,15686.88,15029.32,2022/8/18 4:57
855,商业综合体15,其他,11689.32,8518.2,2022/3/14 18:28
856,农集贸市场15,购物,11066.78,12353.41,2020/6/5 10:45
857,超市15,购物,15134.08,9460.1,2021/12/2 20:31
858,建筑工地15,工作,11974.72,9754.26,2020/7/8 7:09
859,工厂15,工作,12073.29,11693.42,2021/4/8 3:15
860,烟酒店15,购物,14727.8,16277.85,2022/1/1 6:38
861,水果店15,购物,15014.4,11600.84,2022/2/25 7:41
862,杂货铺15,购物,15913.1,11409.99,2021/7/7 18:51
863,书店15,文化,9956.46,13710.32,2020/1/14 7:39
864,药店15,医疗,14983.61,9112.92,2020/3/15 2:59
865,码头15,交通,8419.51,8760.95,2021/9/2 16:53
866,交通查验点15,交通,14554.5,16147.2,2021/5/26 7:44
867,出租车15,交通,13270.78,9324.81,2020/4/23 4:13
868,公交车15,交通,14101.99,12054.57,2020/9/21 13:54
869,地铁站15,交通,9168.51,10579.0,2022/2/25 4:44
870,公交站15,交通,11104.21,15014.62,2020/3/13 7:48
871,旅游船15,旅游,8981.81,14809.74,2020/7/15 13:09
872,加油站15,交通,9401.46,14576.14,2022/8/15 22:46
873,企事业单位15,办公,10282.44,15767.87,2022/6/14 20:27
874,行政办事大厅15,办公,12140.43,10701.01,2022/8/25 23:17
875,居民小区15,住宅,11441.91,12182.58,2020/3/21 15:15
876,医疗机构15,医疗,11304.42,9396.37,2021/2/15 12:33
877,写字楼15,办公,10704.84,15827.76,2021/10/17 14:40
878,学校15,教育,12319.39,14698.04,2022/5/7 9:07
879,医院15,医疗,11446.93,13422.7,2020/2/18 21:15
880,银行15,银行,12012.86,9905.88,2020/12/9 19:13
881,教育培训机构15,教育,9963.46,14836.55,2021/5/21 13:44
882,邮政15,邮政,13240.34,12659.06,2021/9/11 11:13
883,其他场所15,其他,9371.73,12403.38,2020/11/6 21:35
884,固定核酸采样点15,医疗,14831.5,13376.98,2022/3/9 15:46
885,临时核酸采样点15,医疗,15598.29,12342.15,2020/12/30 1:29
886,宾馆旅店16,住宿,15345.58,16128.75,2020/5/28 22:12
887,餐厅（馆）16,餐饮,14209.41,16063.41,2020/1/10 4:39
888,酒店16,住宿,14113.38,11831.94,2021/9/18 15:39
889,招待所16,住宿,10380.69,10482.09,2021/7/6 20:19
890,咖啡馆16,餐饮,11380.35,9118.69,2020/10/2 6:55
891,酒吧16,餐饮,12589.17,12193.29,2022/4/3 6:52
892,茶座16,餐饮,11402.92,13894.62,2021/6/11 10:52
893,公共浴室16,洗浴,13798.83,8655.21,2022/6/12 15:22
894,理发店16,生活,9937.82,13653.84,2021/9/16 18:41
895,美容店16,生活,9647.98,16461.25,2022/4/14 12:57
896,影剧院16,娱乐,14801.44,8350.48,2020/5/8 16:06
897,游艺厅16,娱乐,13684.26,14270.53,2020/4/10 1:35
898,KTV16,娱乐,11663.91,9414.89,2022/8/10 7:57
899,音乐厅16,娱乐,15430.87,15303.69,2020/1/31 11:15
900,网吧16,娱乐,9330.12,12040.08,2022/4/2 21:32
901,桌游室16,娱乐,8404.72,8448.25,2020/8/29 7:56
902,棋牌室16,娱乐,15547.16,13101.53,2021/5/19 22:38
903,体育场馆16,运动,13495.03,12505.46,2021/9/16 2:07
904,游泳场馆16,运动,16465.5,10560.86,2021/3/5 11:55
905,健身场馆16,运动,8848.21,9297.89,2020/9/6 10:28
906,公园16,旅游,10468.5,11891.6,2020/10/17 13:55
907,旅游景点16,旅游,13592.5,12394.68,2022/1/26 14:48
908,图书馆16,文化,10572.31,15902.41,2020/8/26 0:17
909,博物馆16,文化,12423.17,8648.65,2022/4/11 7:02
910,美术馆16,文化,13136.01,15871.15,2021/2/24 8:37
911,展览馆16,文化,13206.71,8927.28,2021/11/14 12:17
912,文化馆16,文化,14158.89,8740.06,2022/6/19 18:14
913,社区活动中心16,娱乐,10199.97,14506.77,2020/11/7 8:08
914,商业综合体16,其他,9779.69,13460.4,2021/3/11 10:34
915,农集贸市场16,购物,10567.58,9186.08,2021/10/10 22:45
916,超市16,购物,9279.97,13961.96,2020/10/18 19:20
917,建筑工地16,工作,14968.55,15865.21,2020/6/8 14:44
918,工厂16,工作,9431.06,13210.61,2022/3/30 14:36
919,烟酒店16,购物,16170.48,13869.67,2020/8/14 20:21
920,水果店16,购物,11461.99,11954.48,2020/12/2 5:12
921,杂货铺16,购物,16487.28,12490.36,2022/6/23 7:06
922,书店16,文化,9112.86,13046.8,2021/4/27 7:53
923,药店16,医疗,9823.78,15895.79,2021/5/24 14:20
924,码头16,交通,8675.85,15721.04,2022/1/16 15:22
925,交通查验点16,交通,14698.08,15960.91,2021/1/15 22:56
926,出租车16,交通,13563.62,15131.42,2021/9/20 15:36
927,公交车16,交通,10300.19,13044.45,2021/5/30 23:57
928,地铁站16,交通,13932.07,16359.35,2020/6/3 15:36
929,公交站16,交通,12732.66,9733.98,2020/4/29 9:02
930,旅游船16,旅游,15772.24,8923.92,2022/7/14 17:09
931,加油站16,交通,9016.77,14265.71,2022/1/11 10:01
932,企事业单位16,办公,15523.5,12872.03,2021/5/8 1:38
933,行政办事大厅16,办公,14535.05,10863.23,2021/9/6 2:46
934,居民小区16,住宅,15747.52,16161.17,2022/9/5 17:39
935,医疗机构16,医疗,16318.65,11127.02,2021/10/8 15:46
936,写字楼16,办公,16440.44,16285.6,2020/2/11 9:50
937,学校16,教育,14875.32,9244.21,2021/5/24 0:00
938,医院16,医疗,16397.62,14383.8,2020/11/1 3:24
939,银行16,银行,12541.51,16275.26,2022/2/20 18:32
940,教育培训机构16,教育,12183.24,15852.96,2021/8/30 16:45
941,邮政16,邮政,10279.47,8511.92,2020/9/14 11:13
942,其他场所16,其他,8744.51,12033.49,2022/6/4 8:19
943,固定核酸采样点16,医疗,11677.69,9988.47,2020/7/4 0:07
944,临时核酸采样点16,医疗,8847.33,9214.18,2022/1/10 20:26
945,宾馆旅店17,住宿,10500.61,9665.35,2020/12/3 2:11
946,餐厅（馆）17,餐饮,15748.41,10246.07,2021/8/6 6:02
947,酒店17,住宿,13521.08,10792.17,2022/9/8 9:02
948,招待所17,住宿,12205.72,10940.69,2021/4/5 18:20
949,咖啡馆17,餐饮,13856.28,14844.36,2022/1/23 7:48
950,酒吧17,餐饮,11367.1,10265.59,2021/12/16 4:44
951,茶座17,餐饮,11365.71,13415.34,2020/12/27 20:29
952,公共浴室17,洗浴,16314.03,10937.96,2021/11/19 9:56
953,理发店17,生活,15707.01,14583.54,2020/10/15 14:39
954,美容店17,生活,12325.32,13504.25,2022/3/8 16:19
955,影剧院17,娱乐,10433.01,10061.05,2022/1/27 23:41
956,游艺厅17,娱乐,12012.86,9031.46,2020/4/20 11:32
957,KTV17,娱乐,13401.07,11518.33,2020/6/22 3:08
958,音乐厅17,娱乐,12518.98,10173.23,2020/2/27 18:45
959,网吧17,娱乐,12202.81,9416.75,2022/1/13 5:01
960,桌游室17,娱乐,11252.72,15711.11,2022/3/14 12:40
961,棋牌室17,娱乐,11760.49,11268.26,2022/8/31 0:43
962,体育场馆17,运动,8629.48,9459.44,2020/2/12 23:29
963,游泳场馆17,运动,9473.07,8579.2,2020/6/12 13:22
964,健身场馆17,运动,9816.39,14959.05,2020/2/11 16:40
965,公园17,旅游,8733.21,9022.31,2021/11/29 19:07
966,旅游景点17,旅游,15072.88,9373.17,2021/8/14 1:50
967,图书馆17,文化,12523.29,11619.06,2020/10/21 8:06
968,博物馆17,文化,14763.71,15485.92,2020/5/12 15:49
969,美术馆17,文化,14186.52,8501.44,2022/5/23 2:36
970,展览馆17,文化,15309.07,16291.6,2021/4/12 10:32
971,文化馆17,文化,12656.62,9210.11,2022/4/6 19:42
972,社区活动中心17,娱乐,10273.88,15150.37,2022/9/26 6:52
973,商业综合体17,其他,16266.63,12173.29,2021/5/23 13:13
974,农集贸市场17,购物,8435.94,12323.25,2020/3/16 19:31
975,超市17,购物,9445.74,13048.12,2020/2/4 7:06
976,建筑工地17,工作,12660.17,13037.19,2022/3/11 16:42
977,工厂17,工作,13499.52,11243.96,2022/2/28 10:06
978,烟酒店17,购物,8443.43,13118.28,2022/5/8 6:47
979,水果店17,购物,16107.39,10584.37,2020/5/17 4:02
980,杂货铺17,购物,14882.18,16218.59,2022/6/4 4:53
981,书店17,文化,10757.94,12102.06,2021/12/28 9:34
982,药店17,医疗,8352.62,16449.78,2020/9/9 4:24
983,码头17,交通,14480.63,15298.85,2022/6/16 15:57
984,交通查验点17,交通,12080.42,12674.1,2020/9/29 18:57
985,出租车17,交通,15769.72,13639.74,2021/4/6 19:25
986,公交车17,交通,11114.72,8640.83,2022/8/2 10:35
987,地铁站17,交通,10383.84,12838.07,2022/3/30 5:35
988,公交站17,交通,14408.5,12243.73,2020/12/4 17:10
989,旅游船17,旅游,15792.15,12876.04,2022/3/21 4:00
990,加油站17,交通,9095.06,8462.6,2021/12/19 18:57
991,企事业单位17,办公,14125.37,10842.51,2021/11/15 6:25
992,行政办事大厅17,办公,10487.66,12989.58,2020/4/5 4:07
993,居民小区17,住宅,11877.7,10357.26,2021/10/6 16:22
994,医疗机构17,医疗,14017.03,14028.2,2022/7/5 9:12
995,写字楼17,办公,15442.97,9088.76,2020/1/22 14:00
996,学校17,教育,15958.86,11140.83,2021/1/14 19:16
997,医院17,医疗,8855.87,11259.56,2022/3/14 3:49
998,银行17,银行,11040.97,11607.55,2021/3/2 15:41
999,教育培训机构17,教育,13996.86,16271.31,2020/8/10 17:58
1000,邮政17,邮政,15607.25,9797.14,2020/10/15 9:31
1001,其他场所17,其他,14006.29,9968.65,2020/7/4 12:12
1002,固定核酸采样点17,医疗,12203.04,9688.11,2021/12/6 9:29
1003,临时核酸采样点17,医疗,11691.59,11548.89,2020/11/26 17:07
1004,宾馆旅店18,住宿,15034.14,14165.49,2022/3/12 19:06
1005,餐厅（馆）18,餐饮,15898.01,11111.68,2022/6/17 17:13
1006,酒店18,住宿,9539.01,12706.46,2022/4/16 1:12
1007,招待所18,住宿,11651.56,9780.63,2022/2/13 21:38
1008,咖啡馆18,餐饮,10351.43,9255.29,2020/11/28 20:53
1009,酒吧18,餐饮,12670.0,9616.22,2022/1/24 17:44
1010,茶座18,餐饮,11268.1,11875.85,2021/5/24 10:33
1011,公共浴室18,洗浴,11625.22,14476.69,2020/5/11 11:19
1012,理发店18,生活,10373.53,13757.06,2022/7/21 8:44
1013,美容店18,生活,12327.92,15371.46,2022/2/8 4:57
1014,影剧院18,娱乐,10261.67,13484.61,2020/9/6 11:53
1015,游艺厅18,娱乐,12193.08,9238.68,2022/7/28 23:08
1016,KTV18,娱乐,9431.63,10429.35,2021/6/30 12:01
1017,音乐厅18,娱乐,9131.99,12466.5,2022/1/1 7:04
1018,网吧18,娱乐,11121.93,10940.48,2021/12/23 9:47
1019,桌游室18,娱乐,11254.33,16214.63,2022/1/9 17:17
1020,棋牌室18,娱乐,12685.59,9719.19,2021/3/21 23:23
1021,体育场馆18,运动,13501.17,11930.8,2020/4/16 10:04
1022,游泳场馆18,运动,13995.63,10585.78,2022/8/30 0:47
1023,健身场馆18,运动,13317.24,13743.68,2022/2/15 20:01
1024,公园18,旅游,12058.16,14340.84,2020/3/6 8:09
1025,旅游景点18,旅游,9108.5,14601.82,2022/9/25 15:39
1026,图书馆18,文化,16247.67,9408.59,2022/7/12 14:04
1027,博物馆18,文化,8768.22,10665.35,2020/6/7 7:30
1028,美术馆18,文化,14666.73,11138.0,2021/4/9 11:15
1029,展览馆18,文化,12392.67,10444.73,2020/12/23 20:02
1030,文化馆18,文化,11619.69,10224.71,2022/4/3 9:55
1031,社区活动中心18,娱乐,8694.63,12418.52,2021/10/3 8:01
1032,商业综合体18,其他,13727.52,10604.37,2021/1/19 21:51
1033,农集贸市场18,购物,10360.79,10249.36,2022/4/17 6:57
1034,超市18,购物,15398.59,13205.56,2020/1/19 0:02
1035,建筑工地18,工作,8936.29,13405.06,2022/3/1 13:23
1036,工厂18,工作,11957.23,15887.66,2022/7/29 9:35
1037,烟酒店18,购物,8957.4,15979.21,2021/9/19 14:31
1038,水果店18,购物,13720.09,12277.05,2022/4/30 21:32
1039,杂货铺18,购物,9690.69,11542.99,2021/2/27 5:11
1040,书店18,文化,11897.15,15001.96,2022/6/16 12:32
1041,药店18,医疗,8624.61,15347.68,2021/5/3 3:31
1042,码头18,交通,12232.16,8614.23,2020/4/30 15:26
1043,交通查验点18,交通,13246.9,16484.5,2022/7/23 21:17
1044,出租车18,交通,9834.72,8473.51,2020/2/1 17:52
1045,公交车18,交通,8928.59,12846.41,2020/1/25 6:16
1046,地铁站18,交通,8893.46,12706.93,2020/11/26 9:50
1047,公交站18,交通,12073.24,14823.4,2020/4/2 6:20
1048,旅游船18,旅游,13697.63,11294.92,2021/6/21 14:38
1049,加油站18,交通,13727.1,11650.79,2020/8/30 18:32
1050,企事业单位18,办公,9081.72,14621.23,2021/6/26 12:29
1051,行政办事大厅18,办公,12083.64,10467.36,2021/2/7 12:05
1052,居民小区18,住宅,15645.22,8812.7,2021/6/30 10:45
1053,医疗机构18,医疗,8353.41,15677.58,2021/2/5 8:08
1054,写字楼18,办公,13737.12,16181.9,2021/9/12 2:04
1055,学校18,教育,13657.63,13849.78,2021/3/26 0:45
1056,医院18,医疗,13082.51,9173.25,2020/3/6 14:29
1057,银行18,银行,10691.27,15119.71,2020/2/1 18:58
1058,教育培训机构18,教育,9065.59,15050.65,2020/10/25 14:40
1059,邮政18,邮政,11539.2,8506.2,2022/3/22 0:12
1060,其他场所18,其他,8821.6,8952.25,2021/8/14 11:35
1061,固定核酸采样点18,医疗,12766.19,8433.26,2020/8/7 8:05
1062,临时核酸采样点18,医疗,10777.05,9975.4,2022/7/21 20:54
1063,宾馆旅店19,住宿,9539.22,13190.56,2020/4/28 1:54
1064,餐厅（馆）19,餐饮,10765.53,14592.44,2022/4/29 12:35
1065,酒店19,住宿,12527.92,15951.51,2022/9/19 0:07
1066,招待所19,住宿,12083.7,14985.32,2020/6/13 4:35
1067,咖啡馆19,餐饮,13366.66,15405.87,2020/1/11 5:48
1068,酒吧19,餐饮,10739.64,9624.75,2021/3/26 15:03
1069,茶座19,餐饮,9499.08,15851.18,2021/7/7 5:58
1070,公共浴室19,洗浴,10683.18,13256.83,2021/2/14 0:43
1071,理发店19,生活,13813.49,8624.76,2021/6/23 14:00
1072,美容店19,生活,11745.37,10297.9,2021/3/15 21:58
1073,影剧院19,娱乐,9115.09,10295.84,2021/11/26 7:44
1074,游艺厅19,娱乐,12851.74,9575.53,2022/6/23 18:03
1075,KTV19,娱乐,13268.31,15024.46,2021/5/15 9:33
1076,音乐厅19,娱乐,9911.5,9941.38,2022/1/26 19:32
1077,网吧19,娱乐,15380.26,13931.46,2021/1/4 13:26
1078,桌游室19,娱乐,10572.34,14318.95,2022/6/8 14:29
1079,棋牌室19,娱乐,9983.64,16311.63,2021/2/16 1:04
1080,体育场馆19,运动,8567.92,11736.79,2020/8/5 10:54
1081,游泳场馆19,运动,15915.04,9559.05,2022/7/3 10:21
1082,健身场馆19,运动,9122.77,11935.28,2020/3/22 16:18
1083,公园19,旅游,9371.98,8611.7,2020/5/21 15:24
1084,旅游景点19,旅游,11466.74,15422.61,2022/5/30 7:26
1085,图书馆19,文化,12369.62,13609.52,2020/1/23 11:51
1086,博物馆19,文化,11398.62,15792.93,2021/5/22 4:55
1087,美术馆19,文化,9355.57,14347.89,2021/5/13 18:29
1088,展览馆19,文化,15526.03,10907.38,2021/6/21 20:54
1089,文化馆19,文化,10628.61,10995.67,2021/8/3 14:03
1090,社区活动中心19,娱乐,11946.36,9726.03,2021/9/27 14:32
1091,商业综合体19,其他,12744.83,14434.91,2020/11/12 20:09
1092,农集贸市场19,购物,15320.82,15466.26,2021/2/14 19:24
1093,超市19,购物,15631.99,16066.3,2021/4/2 8:05
1094,建筑工地19,工作,12931.23,8550.81,2021/10/14 11:42
1095,工厂19,工作,13670.54,8612.32,2022/2/26 6:07
1096,烟酒店19,购物,15246.77,11895.95,2021/1/26 23:42
1097,水果店19,购物,10437.25,11087.5,2020/4/7 16:58
1098,杂货铺19,购物,9065.23,13427.9,2020/2/7 20:27
1099,书店19,文化,11044.71,12392.44,2021/5/11 14:56
1100,药店19,医疗,12681.1,11753.12,2022/1/16 14:19
1101,码头19,交通,13247.78,10826.09,2020/2/17 20:10
1102,交通查验点19,交通,10769.92,12845.5,2020/10/18 22:28
1103,出租车19,交通,12375.19,10998.03,2022/4/17 10:40
1104,公交车19,交通,13266.17,11401.1,2020/3/17 4:52
1105,地铁站19,交通,12732.41,12810.16,2022/3/17 10:28
1106,公交站19,交通,11849.36,8848.46,2022/8/5 16:17
1107,旅游船19,旅游,15708.95,12914.55,2021/12/13 8:58
1108,加油站19,交通,9040.36,16090.09,2021/8/20 16:49
1109,企事业单位19,办公,13911.21,8491.85,2021/11/25 16:22
1110,行政办事大厅19,办公,11697.82,15538.28,2021/8/14 6:44
1111,居民小区19,住宅,14529.11,11532.08,2020/3/30 21:32
1112,医疗机构19,医疗,13141.52,13895.68,2022/7/19 20:00
1113,写字楼19,办公,11232.5,10487.15,2022/3/6 14:20
1114,学校19,教育,14617.63,9468.95,2020/12/9 10:46
1115,医院19,医疗,13380.67,13801.88,2021/2/24 8:42
1116,银行19,银行,8457.8,9540.8,2022/7/21 23:00
1117,教育培训机构19,教育,15166.01,10317.98,2020/8/13 11:50
1118,邮政19,邮政,10321.84,15313.77,2021/11/24 22:27
1119,其他场所19,其他,9399.93,9582.66,2022/3/28 2:43
1120,固定核酸采样点19,医疗,9901.05,16226.11,2020/3/22 15:34
1121,临时核酸采样点19,医疗,14137.34,9281.36,2021/9/25 21:15
1122,宾馆旅店20,住宿,13046.96,13028.01,2022/6/27 7:57
1123,餐厅（馆）20,餐饮,9022.64,16151.37,2020/10/29 16:04
1124,酒店20,住宿,16177.55,9543.69,2020/5/27 13:17
1125,招待所20,住宿,14428.57,12420.67,2022/9/6 9:27
1126,咖啡馆20,餐饮,8500.57,12882.45,2022/4/27 15:02
1127,酒吧20,餐饮,10595.87,14503.8,2022/2/27 5:18
1128,茶座20,餐饮,9981.27,10549.25,2020/6/5 16:56
1129,公共浴室20,洗浴,15420.09,14124.18,2020/10/4 3:53
1130,理发店20,生活,16468.94,9042.92,2022/1/8 11:43
1131,美容店20,生活,14018.56,9719.67,2021/12/16 8:44
1132,影剧院20,娱乐,10684.64,8667.63,2020/11/20 3:45
1133,游艺厅20,娱乐,13898.68,12025.64,2020/9/29 0:53
1134,KTV20,娱乐,12359.62,11370.61,2020/2/22 23:14
1135,音乐厅20,娱乐,12585.81,15717.51,2020/7/2 8:04
1136,网吧20,娱乐,12451.67,13756.78,2020/6/12 23:31
1137,桌游室20,娱乐,8906.71,12532.03,2021/9/15 21:10
1138,棋牌室20,娱乐,13303.95,12818.37,2022/6/1 3:01
1139,体育场馆20,运动,11861.87,9224.09,2022/2/15 13:02
1140,游泳场馆20,运动,15598.58,13205.08,2020/2/23 15:41
1141,健身场馆20,运动,11207.69,15753.49,2022/8/6 8:31
1142,公园20,旅游,15044.54,10597.88,2020/11/13 17:56
1143,旅游景点20,旅游,14456.86,11883.5,2021/12/27 12:46
1144,图书馆20,文化,8576.97,9287.07,2021/11/1 8:14
1145,博物馆20,文化,12542.88,8360.39,2022/5/10 12:27
1146,美术馆20,文化,11882.77,11842.68,2020/8/1 5:54
1147,展览馆20,文化,15532.13,11181.0,2020/2/18 13:08
1148,文化馆20,文化,10604.3,10452.65,2021/6/24 14:21
1149,社区活动中心20,娱乐,8404.24,9192.5,2022/1/11 19:09
1150,商业综合体20,其他,14111.16,11542.18,2021/10/11 9:36
1151,农集贸市场20,购物,13109.43,9506.32,2021/10/8 6:42
1152,超市20,购物,16016.95,13224.53,2020/4/21 22:35
1153,建筑工地20,工作,13198.47,8695.39,2021/5/8 17:32
1154,工厂20,工作,9955.77,12021.5,2021/5/18 4:50
1155,烟酒店20,购物,12808.75,9831.79,2022/6/24 14:42
1156,水果店20,购物,15570.68,11379.24,2021/4/12 4:27
1157,杂货铺20,购物,14827.4,10008.9,2021/4/29 18:57
1158,书店20,文化,14653.53,14692.25,2020/8/14 1:33
1159,药店20,医疗,14789.81,15430.03,2021/9/10 7:33
1160,码头20,交通,9113.6,12036.45,2021/4/23 16:33
1161,交通查验点20,交通,11309.46,12782.83,2020/4/2 5:40
1162,出租车20,交通,15139.51,12599.15,2022/4/8 3:05
1163,公交车20,交通,11422.39,15106.29,2020/7/13 16:31
1164,地铁站20,交通,13706.55,13831.67,2020/1/19 14:30
1165,公交站20,交通,11267.42,8994.71,2022/3/22 15:49
1166,旅游船20,旅游,10019.22,12287.63,2022/7/6 15:21
1167,加油站20,交通,16060.23,15070.45,2020/5/17 4:21
1168,企事业单位20,办公,14215.96,16447.43,2020/3/17 13:38
1169,行政办事大厅20,办公,10507.39,11144.77,2020/3/31 16:23
1170,居民小区20,住宅,10350.83,15717.25,2021/7/8 18:47
1171,医疗机构20,医疗,12893.73,15573.68,2021/3/8 6:43
1172,写字楼20,办公,15304.21,8527.78,2021/11/14 13:43
1173,学校20,教育,13963.89,10953.02,2022/6/11 6:07
1174,医院20,医疗,13462.29,15196.11,2020/2/27 9:43
1175,银行20,银行,11256.39,9734.74,2020/4/6 8:34
1176,教育培训机构20,教育,11442.35,11401.21,2021/10/12 18:57
1177,邮政20,邮政,9286.31,11183.54,2022/3/6 0:53
1178,其他场所20,其他,10928.55,13561.04,2021/4/19 2:20
1179,固定核酸采样点20,医疗,12859.81,8630.92,2020/5/20 16:58
1180,临时核酸采样点20,医疗,9420.41,11537.02,2020/11/30 21:27
1181,宾馆旅店21,住宿,10241.43,12420.81,2022/4/4 15:16
1182,餐厅（馆）21,餐饮,10333.6,8478.79,2020/11/25 3:15
1183,酒店21,住宿,10132.6,15228.65,2020/9/1 19:32
1184,招待所21,住宿,9630.09,14010.0,2021/7/3 12:55
1185,咖啡馆21,餐饮,11007.24,15923.32,2020/12/17 3:48
1186,酒吧21,餐饮,9692.56,10143.07,2022/1/3 13:06
1187,茶座21,餐饮,11587.83,16428.7,2021/8/7 18:15
1188,公共浴室21,洗浴,15394.9,9148.6,2020/3/21 22:08
1189,理发店21,生活,10282.91,14029.22,2020/3/23 13:01
1190,美容店21,生活,10108.72,14942.51,2022/5/19 22:30
1191,影剧院21,娱乐,8644.3,13601.15,2021/9/24 23:50
1192,游艺厅21,娱乐,9222.82,11291.42,2020/2/25 13:18
1193,KTV21,娱乐,11490.06,12939.18,2022/9/27 20:51
1194,音乐厅21,娱乐,13690.47,12524.48,2021/3/16 15:03
1195,网吧21,娱乐,10226.48,14184.85,2022/7/22 5:38
1196,桌游室21,娱乐,14156.38,10727.12,2021/9/25 1:29
1197,棋牌室21,娱乐,11290.12,10451.39,2022/9/20 9:12
1198,体育场馆21,运动,10803.31,14029.87,2020/4/19 0:37
1199,游泳场馆21,运动,10668.15,12876.67,2020/11/12 11:58
1200,健身场馆21,运动,16095.21,14042.8,2021/10/30 5:59
1201,公园21,旅游,13093.01,14223.66,2021/4/22 15:49
1202,旅游景点21,旅游,9631.72,15923.71,2020/12/5 23:15
1203,图书馆21,文化,9094.77,15385.28,2020/8/3 15:02
1204,博物馆21,文化,11966.05,13955.64,2021/7/22 16:39
1205,美术馆21,文化,12581.97,14987.76,2022/1/21 13:14
1206,展览馆21,文化,14326.02,9446.72,2021/2/19 6:20
1207,文化馆21,文化,11009.56,11024.69,2021/9/13 2:21
1208,社区活动中心21,娱乐,8515.23,14953.08,2020/6/3 14:13
1209,商业综合体21,其他,16379.61,8440.79,2020/7/27 11:41
1210,农集贸市场21,购物,12859.22,15312.75,2021/5/1 9:06
1211,超市21,购物,16158.31,12322.37,2021/5/6 0:46
1212,建筑工地21,工作,8398.59,12866.3,2022/5/21 12:53
1213,工厂21,工作,16430.18,12838.83,2020/3/31 1:39
1214,烟酒店21,购物,11268.81,9177.13,2020/9/6 9:14
1215,水果店21,购物,13047.82,10867.0,2020/11/6 5:49
1216,杂货铺21,购物,12093.89,13952.16,2021/7/2 5:51
1217,书店21,文化,13823.08,13017.64,2021/4/17 22:33
1218,药店21,医疗,12408.49,10900.89,2021/3/7 13:26
1219,码头21,交通,8643.17,16470.96,2021/1/30 12:30
1220,交通查验点21,交通,15260.67,16058.48,2020/7/12 17:47
1221,出租车21,交通,14632.49,14215.53,2020/2/17 14:23
1222,公交车21,交通,8484.91,15685.9,2021/5/16 22:50
1223,地铁站21,交通,15818.61,12572.34,2020/3/4 21:59
1224,公交站21,交通,13772.54,12997.78,2022/7/26 18:54
1225,旅游船21,旅游,9998.33,14173.4,2020/6/27 9:48
1226,加油站21,交通,15904.29,15655.94,2022/5/3 11:13
1227,企事业单位21,办公,10787.19,11251.72,2021/1/25 1:17
1228,行政办事大厅21,办公,12346.98,9904.37,2021/9/30 21:48
1229,居民小区21,住宅,9723.34,11686.95,2022/5/20 5:23
1230,医疗机构21,医疗,9804.13,10008.56,2021/12/18 17:19
1231,写字楼21,办公,11284.12,16338.55,2021/5/6 12:45
1232,学校21,教育,16397.57,12899.87,2022/7/17 8:06
1233,医院21,医疗,11211.38,14935.93,2022/1/30 2:35
1234,银行21,银行,14994.73,15962.99,2020/3/22 16:14
1235,教育培训机构21,教育,10628.78,12782.14,2020/1/11 7:01
1236,邮政21,邮政,11183.7,13442.11,2022/5/27 13:23
1237,其他场所21,其他,13772.04,12915.7,2021/5/10 18:41
1238,固定核酸采样点21,医疗,15085.8,11228.82,2020/4/20 3:33
1239,临时核酸采样点21,医疗,16240.56,10812.33,2020/7/9 7:22
1240,宾馆旅店22,住宿,13832.72,12182.43,2020/10/1 17:07
1241,餐厅（馆）22,餐饮,9016.3,11845.79,2021/12/26 11:57
1242,酒店22,住宿,9872.93,15820.65,2022/2/6 2:21
1243,招待所22,住宿,9233.25,10414.86,2021/12/9 17:44
1244,咖啡馆22,餐饮,14859.54,13056.39,2020/3/26 5:21
1245,酒吧22,餐饮,8468.52,10230.69,2020/9/21 21:31
1246,茶座22,餐饮,13159.11,15743.6,2022/6/18 0:10
1247,公共浴室22,洗浴,8463.29,12446.32,2021/2/8 22:14
1248,理发店22,生活,8858.77,16132.87,2021/9/6 0:57
1249,美容店22,生活,14669.64,14447.8,2021/9/11 10:25
1250,影剧院22,娱乐,11386.13,9724.76,2020/10/16 21:23
1251,游艺厅22,娱乐,14906.63,15263.72,2022/5/19 5:06
1252,KTV22,娱乐,12494.21,13296.57,2022/4/26 9:59
1253,音乐厅22,娱乐,13196.48,9287.43,2022/3/19 20:02
1254,网吧22,娱乐,9401.0,11915.49,2020/5/16 19:09
1255,桌游室22,娱乐,11589.34,9093.84,2020/11/12 9:51
1256,棋牌室22,娱乐,8660.87,15288.9,2022/8/20 16:48
1257,体育场馆22,运动,14122.41,9770.11,2021/8/3 5:13
1258,游泳场馆22,运动,12582.32,14639.67,2020/3/19 6:54
1259,健身场馆22,运动,14996.97,12967.09,2021/1/3 23:45
1260,公园22,旅游,16494.44,16382.3,2020/7/9 9:50
1261,旅游景点22,旅游,8444.09,10865.85,2021/4/8 2:18
1262,图书馆22,文化,14601.56,13062.79,2021/12/29 13:08
1263,博物馆22,文化,10887.51,11591.07,2022/1/5 12:30
1264,美术馆22,文化,14203.24,14862.9,2022/5/13 11:37
